subdoc_name,doc_name,context,position
1_1345144.txt,1345144.txt,"	1.	การคำนวณ Current Yield มีสูตรการคำนวณดังนี้
		ขั้นที่ 2 คำนวณ
			Current Yield	= 60 / 960 = 0.0625 หรือ 6.25%","[[291, 338], [901, 966]]"
2_1345144.txt,1345144.txt,"3.1	อัตราผลตอบแทนจากดอกเบี้ย (Current Yield) เป็นการคำนวณอัตราผลตอบแทนโดยการใช้ดอกเบี้ยรับต่อปี หารด้วย ราคาปัจจุบันของตราสารหนี้ 
	2.	ความสัมพันธ์ระหว่าง อัตราผลตอบแทนจากดอกเบี้ย (Current Yield), อัตราดอกเบี้ยหน้าตั๋ว (Coupon Rate) และราคาตราสารหนี้
		Current Yield = Coupon Rate ราคาตราสารหนี้เท่ากับราคาหน้าตั๋ว ซึ่งเรียกว่า Par Bond
		Current Yield > Coupon Rate ราคาตราสารหนี้ต่ำกว่าราคาหน้าตั๋ว ซึ่งเรียกว่า Discount Bond
		Current Yield < Coupon Rate ราคาตราสารหนี้สูงกว่าราคาหน้าตั๋ว ซึ่งเรียกว่า Premium Bond","[[160, 290], [967, 1353]]"
3_1345144.txt,1345144.txt,"การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้

3.2	อัตราผลตอบแทนถึงวันครบกำหนด (Yield to Maturity : YTM) คือ อัตราผลตอบแทนที่ผู้ลงทุนจะได้รับหากซื้อตราสารหนี้และถือจนครบกำหนดอายุ โดยในการคำนวณนั้นจะใช้สูตรเดียวกับการหามูลค่าที่เหมาะของตราสารหนี้ แต่ให้ค่า V0 เท่ากับราคาตลาดและหาค่า r แทน โดย YTM จะเท่ากับ r ที่ปรับค่าเป็นผลตอบแทนต่อปี
	1.	การคำนวณ Yield to Maturity :YTM
	2.	ความสัมพันธ์ระหว่าง อัตราผลตอบแทนถึงวันครบกำหนด (YTM), อัตราดอกเบี้ยหน้าตั๋ว (Coupon Rate) และราคาตราสารหนี้ โดยความสัมพันธ์จะมีลักษณะเช่นเดียวกับ Current Yield ดังนี้
		YTM = Coupon Rate	ราคาตราสารหนี้เท่ากับราคาหน้าตั๋ว ซึ่งเรียกว่า Par Bond
		YTM > Coupon Rate	ราคาตราสารหนี้ต่ำกว่าราคาหน้าตั๋ว ซึ่งเรียกว่า Discount Bond
		YTM < Coupon Rate	ราคาตราสารหนี้สูงกว่าราคาหน้าตั๋ว ซึ่งเรียกว่า Premium Bond","[[0, 45], [1354, 2089]]"
4_1345144.txt,1345144.txt,"การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้

3.3	อัตราผลตอบแทนถึงวันไถ่ถอนก่อนกำหนดจากผู้ออก (Yield to Call :YTC) คือ อัตราผลตอบแทนที่ผู้ลงทุนจะได้รับหากซื้อตราสารหนี้และถือจนถึงวันที่ผู้ออกตราสารใช้สิทธิซื้อตราสารหนี้คืน โดยการหา YTC นั้นจะใช้กับตราสารหนี้ประเภท Callable Bond ทั้งนี้การคำนวณ YTC มีหลักการเช่นเดียวกับ YTM แต่มีจุดต่างกัน 2 จุด คือ
	*	ค่า n แทนที่จะนับอายุคงเหลือจนถึงวันครบกำหนด จะนับถึงวันที่ผู้ออกตราสารสามารถใช้สิทธิเรียนคืน (Call Date)
	*	ค่า FV แทนที่จะใช้มูลค่าหน้าตั๋ว (Par Value) จะใช้ราคาไถ่ถอนก่อนกำหนด (Call Price)","[[0, 45], [2090, 2590]]"
5_1345144.txt,1345144.txt,"การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้
สำคัญ การแก้สมการเพื่อหาค่า YTC นั้นมีความซับซ้อนและต้องใช้เครื่องคิดเลขทางการเงินเช่นเดียวกับ YTM ดังนั้น
	*	โจทย์น่าจะถามความรู้ทั่วไปหรือสูตรที่ใช้คำนวณ YTC มากกว่า
	*	หากโจทย์ให้คำนวณ YTC ผู้สอบต้องนำคำตอบจากช้อยมาแทนในค่า r และคำนวณหาค่า PV ที่ตรงกับโจทย์แทน","[[0, 45], [2591, 2854]]"
6_1345144.txt,1345144.txt,"การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้

3.4	อัตราผลตอบแทนถึงวันไถ่ถอนก่อนกำหนดจากผู้ลงทุน (Yield to Put :YTP) คือ อัตราผลตอบแทนที่ผู้ลงทุนจะได้รับหากซื้อตราสารหนี้และถือจนถึงวันที่ผู้ลงทุนใช้สิทธิขายตราสารหนี้คืนให้ผู้ออกตราสาร โดยการหา YTP นั้นจะใช้กับตราสารหนี้ประเภท Puttable Bond ทั้งนี้การคำนวณ YTP มีหลักการเช่นเดียวกับ YTC แต่มีจุดต่างคือ แทนที่จะใช้ราคาไถ่ถอนก่อนกำหนด (Call Price) การหา YTP จะใช้ราคาเรียกคืนเงินกู้ก่อนครบกำหนด (Put Price)
สำคัญ การแก้สมการเพื่อหาค่า YTP นั้นมีความซับซ้อนและต้องใช้เครื่องคิดเลขทางการเงินเช่นเดียวกับ YTM และ YTC ดังนั้น
	*	โจทย์น่าจะถามความรู้ทั่วไปหรือสูตรที่ใช้คำนวณ YTP มากกว่า
	*	หากโจทย์ให้คำนวณ YTP ผู้สอบต้องนำคำตอบจากช้อยมาแทนในค่า r และคำนวณหาค่า PV ที่ตรงกับโจทย์แทน","[[0, 45], [2855, 3535]]"
0_1345146.txt,1345146.txt,"การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้

5.	ปัจจัยที่ส่งผลต่ออัตราผลตอบแทนของตราสารหนี้
หัวข้อก่อนหน้าแสดงให้เห็นว่าราคาของอัตราผลตอบแทนกับราคาของตราสารหนี้ มีความสัมพันธ์แบบผกผันกัน ในหัวข้อนี้จะกล่าวถึงปัจจัยที่ทำให้อัตราผลตอบแทนของตราสารหนี้เปลี่ยนแปลง
	1.	อัตราดอกเบี้ยนโยบาย (Policy Rate) เป็นอัตราดอกเบี้ยที่ธนาคารกลาง (สำหรับประเทศไทย ธนาคารกลาง หมายถึง ธนาคารแห่งประเทศไทย) กำหนดขึ้นเพื่อให้ดอกเบี้ยอื่นๆ ได้อ้างอิง ส่งผลให้เมื่ออัตราดอกเบี้ยนโยบายเปลี่ยนแปลง อัตราดอกเบี้ยต่างๆในตลาดไม่ว่าจะเป็น เงินฝาก, เงินกู้, พันธบัตร, หุ้นกู้ จะเปลี่ยนแปลงตามไปในทิศทางเดียวกันด้วย โดยอัตราดอกเบี้ยนโยบายจะมีความสัมพันธ์กับดอกเบี้ยระยะสั้น (เช่น เงินฝากระยะสั้น,หุ้นกู้ระยะสั้น) มากกว่าดอกเบี้ยระยะยาว
	2.	อัตราเงินเฟ้อคาดการณ์ (Inflation Expectation) หากผู้ลงทุนคาดว่าอัตราเงินเฟ้อในอนาคตจะสูงขึ้น ผู้ลงทุนจะต้องการผลตอบแทนจากตราสารหนี้สูงขึ้นเพื่อชดเชยกับเงินเฟ้อ
	3.	ความสามารถในการชำระหนี้ หากผู้ลงทุนคาดว่าผู้ออกตราสารมีความเสี่ยงมากขึ้นที่จะไม่สามารถชำระหนี้คืนได้ ผู้ลงทุนจะต้องการผลตอบแทนจากตราสารหนี้เพิ่มขึ้นเพื่อชดเชยความเสี่ยงดังกล่าว
	4.	ปริมาณการออกตราสารหนี้ในตลาดแรก หากปริมาณการออกมีสูง แสดงถึงความต้องการกู้เงินที่สูงของผู้ออกตราสาร ดังนั้นผู้ออกจึงยอมที่จะกู้ในอัตราดอกเบี้ยที่สูงขึ้น
	5.	เงินลงทุนจากต่างประเทศ (Foreign Flow) กรณีที่ต่างประเทศเข้ามาลงทุนในตราสารหนี้ไทยเพิ่มขึ้น (เนื่องจากอัตราดอกเบี้ยในไทยสูง) การเข้ามาแย่งกันซื้อจะทำให้ราคาของตราสารหนี้เพิ่มขึ้น ส่งผลให้อัตราผลตอบแทนจากตราสารหนี้ลดลง","[[0, 1427]]"
0_1345148.txt,1345148.txt,"การประเมินมูลค่าหุ้นสามัญ

1.	ความหมายของการประเมินมูลค่าหุ้น คือ การหามูลค่าที่แท้จริง (Intrinsic Value) ของหุ้นเพื่อใช้ในการตัดสินใจลงทุน (สำหรับผู้ลงทุน) และใช้ในประกอบการกำหนดราคาออกขายหลักทรัพย์ (สำหรับผู้ออกตราสารทุน) โดยที่ผู้ลงทุนสามารถตัดสินใจลงทุนได้ ดังนี้
	*	ซื้อ เมื่อราคาตลาด (Market Price) < มูลค่าที่แท้จริง (Intrinsic Value) ซึ่งแสดงถึงราคาปัจจุบันของหลักทรัพย์ต่ำกว่าราคาที่เหมาะสม (Undervalued หรือ Underpriced)
	*	ขาย เมื่อราคาตลาด (Market Price) > มูลค่าที่แท้จริง (Intrinsic Value) ซึ่งแสดงถึงราคาปัจจุบันของหลักทรัพย์สูงกว่าราคาที่เหมาะสม (Overvalued หรือ Overpriced)
	*	ถือ/อยู่เฉยๆ เมื่อราคาตลาด (Market Price) = มูลค่าที่แท้จริง (Intrinsic Value) ซึ่งแสดงถึง ราคาปัจจุบันของหลักทรัพย์เท่ากับราคาที่เหมาะสม (Faire valued หรือ Fair priced)","[[0, 762]]"
0_1345149.txt,1345149.txt,"การประเมินมูลค่าหุ้นสามัญ

2. วิธีการประเมินมูลค่าหุ้นสามัญ
แบ่งออกเป็น 2 รูปแบบใหญ่ๆ คือ 1. Absolute Valuation ซึ่งเป็นการประเมินมูลค่าโดยวัดจากสินทรัพย์หรือความสามารถในการทำกำไรจากตัวบริษัทเอง 2. Relative Valuation เป็นการประเมินมูลค่าโดยใช้วิธีการเปรียบเทียบอัตราส่วนทางการเงินกับบริษัทอื่นที่มีลักษณะของธุรกิจคล้ายคลึงกัน หรืออาจเปรียบเทียบกับค่าเฉลี่ยของอุตสาหกรรม","[[0, 368]]"
0_1345150.txt,1345150.txt,"การประเมินมูลค่าหุ้นสามัญ

3.	การประเมินมูลค่าแบบ Absolute Valuation เป็นการประเมินมูลค่าจากสินทรัพย์หรือกระแสเงินสดของกิจการ
3.1	Asset Based Approach เป็นการประเมินมูลค่าของหุ้นจากสินทรัพย์ของบริษัท ซึ่งสามารถแบ่งย่อยได้อีก 4 วิธี ดังนี้
	1.	Book Value (มูลค่าตามบัญชี) คือ มูลค่าสินทรัพย์สุทธิทางบัญชี (หากพิจารณาจากสมการจะพบว่ามูลค่าตามบัญชี (Book Value) เท่ากับ ส่วนของเจ้าของในงบดุลนั่นเอง) แม้ว่าวิธีการนี้จะเป็นวิธีที่ง่าย เนื่องจากมูลค่าของสินทรัพย์และหนี้สิน มีระบุไว้ในงบการเงินแล้ว อย่างไรก็ตามข้อเสียที่สำคัญของวิธีนี้ คือ สินทรัพย์ที่บันทึกในบัญชีนั้นอาจไม่เท่ากับราคาตลาด เช่น บริษัทอาจบันทึกราคาที่ดิน 10 ล้านบาท ซึ่งเป็นราคาที่ซื้อมาเมื่อ 10 ปีแล้ว
	2.	Net Asset Value (มูลค่าทรัพย์สินสุทธิ) คือ มูลค่าสินทรัพย์สุทธิตามมูลค่าตลาด ซึ่งเป็นหามูลค่าสินทรัพย์สุทธิโดยการใช้สินทรัพย์ตามราคาตลาด เพื่อแก้ไขจุดบกพร่องของ Book Value
	3.	Replacement Value (มูลค่าทดแทน) เป็นวิธีที่พิจารณาว่า “ถ้ามีการสร้างบริษัทที่คล้ายคลึงกับบริษัทที่กำลังประเมินมูลค่า จะต้องใช้จำนวนเงินเท่าไร” ซึ่งอาจต้องคำนึงถึง สินทรัพย์ตามราคาตลาด, ค่าใช้จ่ายในการเตรียมให้สินทรัพย์ใช้งานได้ (เช่น ค่าติดตั้งเครื่องจักร)
	4.	Liquidation Value (มูลค่าที่ขายทอดตลาดได้) วิธีนี้จะปรับสินทรัพย์ให้เป็นมูลค่าที่คิดว่าจะขายได้หากเลิกกิจการและหักด้วยหนี้สิน โดย Liquidation Value จะไม่รวมสินทรัพย์ที่ไม่มีตัวตน และเป็นวิธีที่มักใช้ประเมินมูลค่าบริษัทที่กำลังจะล้มละลาย","[[0, 1342]]"
1_1345150.txt,1345150.txt,"การประเมินมูลค่าหุ้นสามัญ

3.2	Cash Flow Based Approach (Income Based Approach) เป็นวิธีการประเมินมูลค่าแท้จริงซึ่งนำหลักการมูลค่าเงินตามเวลา (Time Value of Money) มาใช้ โดยการคาดการณ์ถึงกระแสเงินสดในอนาคตที่ผู้ลงทุนได้รับจากการลงทุน และนำมาคิดลดด้วยอัตราคิดลด (Discount Rate) ให้เป็นมูลค่าในปัจจุบันโดยการประเมินมูลค่านั้นจะประกอบด้วย 3 ขั้นตอน คือ 1. คาดการณ์กระแสเงินสดแต่ละปี (รวมถึงคาดการณ์ราคาขายกรณีกำหนดระยะเวลาถือครองหุ้น) 2. คิดลด (Discount) เงินกระแสเงินสดและราคาขายที่ได้รับในอนาคตกลับมาเป็นมูลค่าปัจจุบัน 3. นำมูลค่าปัจจุบันทั้งหมดมารวมกัน
	โดยรูปแบบของกระแสเงินสด (Cash Flow : CF) แบ่งเป็น 3 รูปแบบ 1. เงินปันผล 2. กระแสเงินสดอิสระของกิจการ 3. กระแสเงินสดอิสระของผู้ถือหุ้น
	1.	วิธีคิดลดเงินปันผล (Dividend Discount Model :DDM) เป็นการประเมินมูลค่า โดยการใช้ผลรวมของเงินปันผลในอนาคต มาคิดลดด้วยอัตราผลตอบแทนขั้นต่ำที่ต้องการจากการลงทุนในหุ้น (k)
		1)	การประเมินมูลค่าด้วยวิธีคิดลดเงินปันผล การคำนวณจะประกอบด้วย 3 ขั้นตอน คือ
			1.	คาดการณ์เงินปันผลแต่ละปี (รวมถึงคาดการณ์ราคาขายกรณีกำหนดระยะเวลาถือครองหุ้น) 2. คิดลด (Discount) เงินปันผลและราคาขายที่ได้รับในอนาคตกลับมาเป็นมูลค่าปัจจุบัน 3. นำมูลค่าปัจจุบันทั้งหมดมารวมกัน ทั้งนี้การคำนวณ DDM มี 2 กรณีใหญ่ๆ คือ กรณีกำหนดระยะเวลาถือหุ้น และกรณีไม่กำหนดระยะเวลาถือหุ้น
				-	กรณีไม่กำหนดระยะเวลาการถือครองหุ้นและปันผลคงที่ทุกงวด (Zero Growth Dividend) ในกรณีนี้เงินปันผลที่คาดว่าจะได้รับจะเท่าเดิมไปตลอด โดยทั่วไปการคำนวณวิธีนี้จะประยุกต์ใช้กับการประเมินมูลค่าหุ้นบุริมสิทธิ ซึ่งให้ปันผลคงที่นั่นเอง
				-	กรณีไม่กำหนดระยะเวลาการถือครองหุ้นและปันผลมีอัตราเพิ่มขึ้นเท่ากันทุกงวด (Constant growth) กรณีนี้มักประยุกต์ใช้กับหุ้นสามัญของบริษัทที่อยู่ในช่วงระยะอิ่มตัวแล้ว (กรณีที่บริษัทเข้าสู่ระยะอิ่มตัวแล้ว นักวิเคราะห์มักคาดการณ์ว่า อัตราการเติบโตและเงินปันผลของกิจการ จะใกล้เคียงกับอัตราการเติบโตของเศรษฐกิจ (GDP) ของประเทศ)
				-	กรณีไม่กำหนดระยะเวลาการถือครองหุ้นและปันผลมีอัตราเพิ่มขึ้นไม่เท่ากันทุกงวด (Non constant growth) กรณีนี้มักประยุกต์ใช้กับหุ้นสามัญของบริษัทที่อัตราการเติบโตของปันผลไม่เท่ากัน","[[0, 25], [1343, 3284]]"
2_1345150.txt,1345150.txt,"	1.	วิธีคิดลดเงินปันผล (Dividend Discount Model :DDM) เป็นการประเมินมูลค่า โดยการใช้ผลรวมของเงินปันผลในอนาคต มาคิดลดด้วยอัตราผลตอบแทนขั้นต่ำที่ต้องการจากการลงทุนในหุ้น (k)
		2.	วิธีคิดลดกระแสเงินสดอิสระของกิจการ (Discounted Free Cash Flow to Firm) เป็นการประเมินมูลค่า โดยการใช้ผลรวมของเงินกระแสเงินสดอิสระของกิจการในอนาคตที่คิดลดด้วยต้นทุนของเงินทุนกิจการ (Weighted Average Cost of Capital : WACC) ทั้งนี้เงินกระแสเงินสดอิสระของกิจการ คือ กำไรที่อยู่ในรูปของเงินสดที่หักกระแสเงินสดรับและจ่ายในการทำธุรกิจ (เงินสดจากการซื้อและขายวัสดุอุปกรณ์ และเครื่องจักร) ทั้งหมดออกแล้ว ดังนั้นกระแสเงินสดอิสระของกิจการจะเป็นเงินสดที่สามารถจ่ายเป็นผลตอบแทนคืนให้กับทั้งเจ้าหนี้และผู้ลงทุนในตราสารทุน และมูลค่าที่ประเมินได้จะเป็นมูลค่าของกิจการไม่ใช่มูลค่าของหุ้น (หากต้องการหามูลค่าของหุ้นต้องนำมูลค่าของกิจการมาลบด้วยหนี้สินของกิจการ) การประเมินมูลค่าวิธีนี้จึงสามารถเปรียบเทียบมูลค่าของกิจการระหว่างกิจการที่มีโครงการเงินทุนที่ต่างกันได้
		3.	วิธีคิดลดกระแสเงินสดอิสระของผู้ถือหุ้น (Discounted Free Cash Flow to Equity) เป็นการประเมินมูลค่า โดยการใช้ผลรวมของเงินกระแสเงินสดอิสระของผู้ถือหุ้นในอนาคตที่คิดลดด้วยต้นทุนของของส่วนของเจ้าของ (Cost of Equity) (โดยทั่วไปแล้ว อัตราผลตอบแทนขั้นต่ำที่ต้องการจากการถือหุ้น (เป็นมุมมองผู้ลงทุน) จะเท่ากับ ต้นทุนของส่วนของเจ้าของ (เป็นมุมมองเจ้าของกิจการ)) ทั้งนี้เงินกระแสเงินสดอิสระของผู้ถือหุ้น คือ กำไรที่อยู่ในรูปของเงินสดที่หักกระแสเงินสดรับและจ่ายในการทำธุรกิจ (เช่น เงินลงทุนในวัสดุอุปกรณ์ และเครื่องจักร) รวมถึงกระแสเงินสดรับและจ่ายจากหนี้สิน (รับจากกู้เพิ่มและจ่ายจากจ่ายคืนหนี้) ทั้งหมดออกแล้ว ดังนั้นกระแสเงินสดอิสระของผู้ถือหุ้นจะเป็นเงินสดที่สามารถจ่ายเป็นผลตอบแทนคืนให้ผู้ลงทุนในตราสารทุน และมูลค่าที่ประเมินได้จะเป็นมูลค่าของหุ้นนั่นเอง","[[2005, 2176], [3285, 4791]]"
3_1345150.txt,1345150.txt,"การประเมินมูลค่าหุ้นสามัญ

3.3.	ปัจจัยที่มีผลต่อมูลค่าที่แท้จริงของหุ้น
	จากการประเมินมูลค่าแท้จริงของหุ้นด้วยวิธี Absolute Valuation จะเห็นได้ว่าปัจจัยสำคัญที่มีผลต่อมูลค่าของหุ้นมีดังนี้
	1.	มูลค่าสินทรัพย์สุทธิ เห็นได้ชัดจากการประเมินมูลค่าแบบ Asset Based Approach ที่มูลค่าสินทรัพย์สุทธิจะเป็นตัวกำหนดมูลค่าของหุ้น นอกจากนี้สินทรัพย์ (เช่น สินค้า, วัตถุดิบ, เครื่องจักร) ยังเป็นเครื่องมือในการสร้างรายได้ให้กิจการอีกด้วย
	2.	ความสามารถในการทำกำไร เป็นตัวกำหนดกระแสเงินสดของกิจการ ไม่ว่าจะเป็นเงินปันผลหรือกระแสเงินสดอิสระ
	3.	อัตราคิดลด คือ อัตราที่ผู้ลงทุนใช้ในการคิดลดกระแสเงินสดในอนาคต ให้อยู่ในรูปของมูลค่าปัจจุบัน โดยอัตราคิดลดที่สูงจะทำให้มูลค่าแท้จริงของหุ้นลดลง","[[0, 25], [4792, 5438]]"
0_1345154.txt,1345154.txt,"การประเมินมูลค่าหุ้นสามัญ

5.	กลยุทธ์การลงทุนในหุ้นสามัญ
5.1.	การลงทุนแบบเน้นคุณค่า (Value Investing)
	*	ลงทุนในหุ้นที่มีราคาต่ำกว่ามูลค่าที่แท้จริง (Intrinsic Value)
	*	หุ้นที่ลงทุนมักมี PE, PB, ต่ำกว่าค่าเฉลี่ยของอุตสาหกรรม หรือ ต่ำกว่าค่าเฉลี่ยของกิจการที่ทำธุรกิจคล้ายคลึงกัน ขณะที่อัตราผลตอบแทนจากเงินปันผล (Dividend Yield) (อัตราผลตอบแทนจากเงินปันผล ≠ อัตราการจ่ายเงินปันผล) สูง","[[0, 384]]"
1_1345154.txt,1345154.txt,"การประเมินมูลค่าหุ้นสามัญ

5.2.	การลงทุนแบบเน้นการเติบโต (Growth Investing)
	*	เน้นลงทุนในหุ้นที่มีแนวโน้มการเติบโตของกำไรสูง
	*	หุ้นที่ลงทุนมักมี PE, PB สูง และ Dividend Yield ต่ำ
	*	ผู้ลงทุนได้รับผลตอบแทนจากส่วนต่างของราคา (Capital Gain) เป็นหลัก","[[0, 25], [385, 607]]"
2_1345154.txt,1345154.txt,"การประเมินมูลค่าหุ้นสามัญ

5.3.	การจับจังหวะตลาด (Market Timing)
	*	เป็นการจับจังหวะซื้อ ขาย หรือสับเปลี่ยน เพื่อซื้อหุ้นในราคาถูกและขายแพง
	*	การคาดการณ์แนวโน้มราคานี้เป็นสิ่งที่ทำได้ยากมาก และผู้ลงทุนมักมีค่าใช้จ่ายในการซื้อขายหุ้น (ค่าคอมมิชชั่น) สูงจากการที่ซื้อขายบ่อย
	*	การจับจังหวะอาจทำระหว่างหุ้น A กับ หุ้น B, อุตสาหกรรม A กับ อุตสาหกรรม B, หรือระหว่างสินทรัพย์ เช่น หุ้น กับ ตราสารหนี้
	*	การจับจังหวะสามารถใช้ทั้งการวิเคราะห์ทางเทคนิค และการวิเคราะห์ปัจจัยพื้นฐาน เพื่อหาแนวโน้มของราคา","[[0, 25], [608, 1079]]"
3_1345154.txt,1345154.txt,"การประเมินมูลค่าหุ้นสามัญ

5.4.	การซื้อแล้วถือยาว (Buy and Hold Strategy)
	*	เป็นการซื้อและถือลงทุนระยะยาว
	*	เชื่อว่าการเลือกบริษัทที่ดีแล้วถือยาว จะให้ผลตอบแทนที่ดีกว่าการซื้อขายบ่อยๆ
	อัตราผลตอบแทนจากเงินปันผล (Dividend Yield)  = เงินปันผล / ราคาหุ้น
	อัตราการจ่ายเงินปันผล   (Dividend Payout Ratio)  = เงินปันผล / กำไร","[[0, 25], [1080, 1376]]"
4_1345154.txt,1345154.txt,"การประเมินมูลค่าหุ้นสามัญ

5.5.	การเลือกหมวดธุรกิจ (Sector Strategy)
	*	เน้นลงทุนในหมวดธุรกิจที่เชื่อว่าจะมีการเติบโตที่ดีกว่าอุตสาหกรรมอื่นๆ
	*	การลงทุนจะมีการกระจุกตัวในหมวดธุรกิจใดธุรกิจหนึ่งสูง (การกระจายความเสี่ยงต่ำ)","[[0, 25], [1377, 1573]]"
5_1345154.txt,1345154.txt,"การประเมินมูลค่าหุ้นสามัญ

5.6.	การหยุดความเสียหาย (Stop Loss)
	*	เป็นการลงทุนที่มีการตั้งจุดตัดขาดทุน เพื่อไม่ให้เกิดความเสียหายมากกว่าที่กำหนด เช่น การตั้งจุดขาดทุนที่ -5% หรือ -10%","[[0, 25], [1574, 1731]]"
6_1345154.txt,1345154.txt,"การประเมินมูลค่าหุ้นสามัญ

5.7.	การจับคู่หุ้น (Pairs Trading)
	*	เป็นการซื้อและขายล่วงหน้า (Short Selling) หุ้น 2 บริษัท ที่โดยปกติแล้วจะมีค่าสัมประสิทธิ์สหสัมพันธ์ (Correlation Coefficient : Corr) สูง (ค่าสัมประสิทธิ์สหสัมพันธ์ สูง หมายถึง ลักษณะของผลตอบแทนของหุ้นทั้ง 2 บริษัท มีการเคลื่อนที่ไปในทิศทางเดียวกันอย่างมาก)
	*	กลยุทธ์จับคู่หุ้น จะใช้เมื่อทิศทางของหุ้นทั้ง 2 บริษัท มีความผิดปกติ เช่น หุ้นหนึ่งขึ้นแต่อีกตัวกลับลง ผู้ใช้กลยุทธ์นี้จะขายล่วงหน้าหุ้นที่ขึ้นและซื้อหุ้นที่ลง เนื่องจากเชื่อว่าทิศทางของผลตอบแทนจะกลับเข้าหากันในระยะยาว","[[0, 25], [1732, 2249]]"
7_1345154.txt,1345154.txt,"การประเมินมูลค่าหุ้นสามัญ

5.8.	การลงทุนแบบสวนตลาด (Contrarian Investing Strategy)
	*	เป็นการลงทุนในทิศทางที่ตรงข้ามกับคนส่วนใหญ่
	*	เป็นการลงทุนโดยดูความรู้สึก (Sentiment) ของคนส่วนใหญ่ เช่น การซื้อในขณะที่ผู้ลงทุนส่วนใหญ่กำลังขายเนื่องความกังวลจากข่าวร้ายต่างๆ","[[0, 25], [2250, 2486]]"
8_1345154.txt,1345154.txt,"การประเมินมูลค่าหุ้นสามัญ

5.9.	การลงทุนแบบถัวเฉลี่ยต้นทุน (Dollar-Cost Averaging: DCA)
	*	การซื้อหุ้นด้วยจำนวนเงินเท่าๆ กัน ตามกำหนดเวลา (เช่น ซื้อเท่าๆ กันทุกเดือน) โดยไม่สนใจว่าราคาจะเป็นเท่าไร
	*	การซื้อด้วยเงินที่เท่ากัน ผู้ลงทุนจะได้หุ้นจำนวนที่มากขึ้นเมื่อหุ้นราคาต่ำลง และได้หุ้นจำนวนน้อยลงเมื่อราคาสูงขึ้น
	*	ความเสี่ยงจากการลงทุนลดลง เนื่องจากผู้ลงทุนจะไม่นำเงินลงทุนก้อนใหญ่ไปซื้อหุ้นเมื่อมีราคาแพง แต่จะมีกระจายการซื้อในหลายๆ ระดับราคา","[[0, 25], [2487, 2907]]"
0_1345156.txt,1345156.txt,"การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม

2.	กลยุทธ์การลงทุนในกองทุนรวม
2.1	กลยุทธ์การจัดสรรสินทรัพย์ลงทุน (Asset Allocation) คือ กลยุทธ์การกระจายการลงทุนไปยังกองทุนที่ลงทุนในสินทรัพย์หลากหลายประเภท เพื่อสร้างกลุ่มสินทรัพย์หรือพอร์ตการลงทุนที่เหมาะสมกับผู้ลงทุน ซึ่งมีรายละเอียดดังนี้
	1.	การกำหนดสัดส่วนสินทรัพย์เชิงกลยุทธ์ (Strategic Asset Allocation: SAA) (การกำหนดสัดส่วนสินทรัพย์เชิงกลยุทธ์ (Strategic Asset Allocation: SAA) บางตำราเรียกว่า การกำหนดสินทรัพย์การลงทุนระยะยาว) คือ การกำหนดสัดส่วนการลงทุนในแต่ละสินทรัพย์ที่ตั้งใจจะลงทุนในระยะยาว
	2.	ประเภทของกองทุนในพอร์ตการลงทุน เมื่อได้สัดส่วนของแต่ละสินทรัพย์แล้วขั้นต่อไปคือ ผู้ลงทุนต้องเลือกกองทุนที่มีนโยบายการลงทุนในสินทรัพย์ให้สอดคล้องกับ SAA แต่นอกจากการเลือกสินทรัพย์ที่สอดคล้องแล้ว ผู้ลงทุนต้องเลือกว่าจะลงทุนในกองทุนที่บริหารแบบ Passive หรือ Active อีกด้วย
		1)	กลยุทธ์ที่ลงทุนในกองทุนหลัก (Core Fund) เป็นกลยุทธ์ที่เลือกกองทุนแบบ Passive ทั้งหมด เพื่อสร้างผลตอบแทนใกล้เคียงกับดัชนีที่สุด โดยวิธีนี้จะช่วยลดความเสี่ยงในการเลือกกองทุนผิดที่สร้างผลตอบแทนได้ต่ำกว่าดัชนี
		2)	กลยุทธ์ที่ลงทุนในกองทุนหลักและบริวาร (Core & Satellite) เป็นกลยุทธ์ที่เลือกกองทุนแบบ Passive เป็นส่วนใหญ่ (ประมาณ 80% - 90% ของพอร์ตการลงทุน) และ ส่วนที่เหลือจะเลือกกองทุนแบบ Active เพื่อคาดหวังผลตอบแทนที่สูงกว่าดัชนี (Alpha) กลยุทธ์แบบ Core & Satellite นี้หากผู้ลงทุนเลือกกอง Active ได้ดีก็จะสามารถสร้างผลตอบแทนได้สูงกว่าดัชนี แต่หากเลือกกอง Active พลาด ผลตอบแทนก็จะต่ำกว่าดัชนีไม่มาก เนื่องจากเงินส่วนใหญ่ยังคงลงทุนในกอง Passive","[[0, 1470]]"
